id,recipeName,mealType,dietaryType,weightGoal,calories,protein,carbs,fat,fiber,sodium,cholesterol,preparationTime,serves,semantic_text,restrictions_str,ingredients_str,instructions_str,mealImageURL
68395ec7a1f9120d4641a4e5,Dairy-Rich Fruit Chaat,snack,vegetarian,weight_loss,130.0,3.0,22.0,4.0,2.0,100.0,10.0,15,1,"Dairy-Rich Fruit Chaat Dairy-Rich Fruit Chaat Dairy-Rich Fruit Chaat Apple, diced Banana, sliced Orange, peeled and segmented Full cream yogurt Honey Chaat masala Roasted cumin powder Fresh mint leaves vegetarian","gluten_free,nut_free,egg_free,low_cholesterol","Apple, diced (1/4 medium (45g)); Banana, sliced (1/4 medium (30g)); Orange, peeled and segmented (1/4 medium (35g)); Full cream yogurt (1/4 cup (60g)); Honey (3/4 tsp (5g)); Chaat masala (1/8 tsp (0.3g)); Roasted cumin powder (pinch (0.1g)); Fresh mint leaves (1-2 (0.2g, for garnish))","Step 1: Gather Ingredients: | Collect 1 cup mixed fruits (e.g., banana, apple, pomegranate, mango, chopped), 1 cup full-fat yogurt, 2 tbsp honey, ½ tsp chaat masala, 1 tbsp fresh cream (optional), and 1 tbsp chopped almonds (for garnish). | Step 2: Prepare Fruits: | Wash, peel, and chop 1 cup mixed fruits into bite-sized pieces, ensuring even sizes for a balanced texture. | Step 3: Whisk Yogurt: | In a bowl, whisk 1 cup full-fat yogurt for 1-2 minutes until smooth; add 1 tbsp fresh cream if desired for extra richness. | Step 4: Mix Ingredients: | Combine the chopped fruits, yogurt, 2 tbsp honey, and ½ tsp chaat masala in a large bowl, gently tossing to coat the fruits evenly. | Step 5: Chill Chaat: | Cover the fruit chaat and refrigerate for 30-60 minutes to cool and allow the flavors to meld. | Step 6: Serve Chilled: | Spoon the chilled fruit chaat into bowls, garnish with 1 tbsp chopped almonds, and serve cold for a refreshing treat.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748525070/hyuds8w43ly7olwsexzx.jpg
68395ef0a1f9120d4641a782,Spicy Chicken Poppers with Garlic Sauce,snack,desi,weight_gain,480.0,24.0,20.0,34.0,1.0,900.0,70.0,25,4,Spicy Chicken Poppers with Garlic Sauce Spicy Chicken Poppers with Garlic Sauce Spicy Chicken Poppers with Garlic Sauce Chicken cubes Corn flour Red chili powder Turmeric powder Cumin powder Coriander powder Garam masala Salt Ginger garlic paste Oil Garlic sauce Fresh cilantro Green chili Lemon juice Garlic desi,"nut_free,egg_free,low_sugar",Chicken cubes (400g); Corn flour (8 tbsp); Red chili powder (1 tsp); Turmeric powder (½ tsp); Cumin powder (½ tsp); Coriander powder (½ tsp); Garam masala (½ tsp); Salt (1 tsp); Ginger garlic paste (1 tsp); Oil (4 cups); Garlic sauce (8 tbsp); Fresh cilantro (2 tbsp); Green chili (1); Lemon juice (1 tbsp); Garlic (2 tsp),"Step 1: Gather Ingredients: Collect 400g chicken breast (cubed), ½ cup corn flour, 1 tsp red chili powder, 1 tsp black pepper, 1 tsp salt, oil (for frying), ½ cup yogurt, 1 tsp minced garlic, and 1 tbsp lemon juice. | Step 2: Prepare Chicken: Cut 400g chicken breast into bite-sized cubes and pat dry. | Step 3: Coat Poppers: Mix ½ cup corn flour with 1 tsp red chili powder, 1 tsp black pepper, and 1 tsp salt; toss chicken cubes to coat evenly. | Step 4: Fry Poppers: Heat oil in a deep pan over medium-high heat until hot (test with a pinch of corn flour; it should sizzle); fry chicken in batches for 3-4 minutes until golden and crispy, then drain on paper towels. | Step 5: Make Garlic Sauce: Mix ½ cup yogurt with 1 tsp minced garlic, 1 tbsp lemon juice, and a pinch of salt until smooth. | Step 6: Serve Hot: Plate the spicy chicken poppers and serve hot with garlic sauce on the side.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746813072/a2o95hgf8zg7z18orjpm.jpg
68395eeaa1f9120d4641a60a,Boiled Chana Salad,breakfast,desi,weight_loss,140.0,6.0,24.0,2.0,7.0,150.0,0.0,15,1,Boiled Chana Salad Boiled Chana Salad Boiled Chana Salad Black Chana Tomato Onion Cucumber Lemon Juice Spices desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Black Chana (½ cup (80g, dry, boiled)); Tomato (1 (150g, chopped)); Onion (1 (100g, chopped)); Cucumber (½ (100g, chopped)); Lemon Juice (1 tbsp (15ml)); Spices (to taste (assumed ¼ tsp each of chaat masala, cumin powder, and chili powder, 1.5g total))","Step 1: Boil Black Chickpeas: | Boil ½ cup black chickpeas until tender and fully cooked. | Step 2: Prepare Vegetables: | Chop tomato, onion, and cucumber into small pieces. | Step 3: Combine Ingredients: | In a bowl, combine the boiled black chickpeas with the chopped tomato, onion, and cucumber. | Step 4: Add Lemon Juice: | Squeeze fresh lemon juice over the mixture for a tangy flavor. | Step 5: Season with Black Salt: | Add black salt to taste and stir well. | Step 6: Mix Well: | Mix all the ingredients thoroughly to combine the flavors. | Step 7: Adjust Seasoning: | Taste and adjust salt or lemon juice if needed. | Step 8: Serve Fresh: | Serve the fresh black chickpea salad immediately.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169020/recipe_uploads/admkr2ww0wi0yzpxfuu6.jpg
68395eeaa1f9120d4641a6a4,"Smoked Lentils (Coal Infused Flavor, No Butter)",lunch,desi,weight_loss,200.0,14.0,30.0,4.0,8.0,400.0,0.0,30,2,"Smoked Lentils (Coal Infused Flavor, No Butter) Smoked Lentils (Coal Infused Flavor, No Butter) Smoked Lentils (Coal Infused Flavor, No Butter) Lentils Oil Cumin Seeds Onion Red Chili Powder Coriander Powder Garam Masala Salt Water Burning Coal desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_cholesterol,dairy_free","Lentils (1 cup (200g, assumed yellow moong dal, dry)); Oil (1 tbsp (14g)); Cumin Seeds (1 tsp (2g)); Onion (1 medium (100g, chopped)); Red Chili Powder (1/2 tsp (1g)); Coriander Powder (1 tsp (2g)); Garam Masala (1 tsp (2g)); Salt (To taste (assumed 1 tsp, 3g)); Water (2 cups (480ml)); Burning Coal (For smoking (assumed negligible weight))","Step 1: Cook Lentils: | Rinse 1 cup of lentils and cook them in 2 cups of water with 1/2 tsp turmeric powder and salt to taste. Simmer until soft, around 20 minutes. | Step 2: Prepare the Tempering: | In a pan, heat 1 tbsp oil, add 1 tsp cumin seeds, and fry until they splutter. Add chopped onions and sauté until golden. | Step 3: Add Spices: | Stir in 1 tsp ginger-garlic paste, 1/2 tsp red chili powder, 1 tsp coriander powder, and 1 tsp garam masala. Cook for 2-3 minutes. | Step 4: Smoke the Lentils: | Pour the tempering over the cooked lentils and let them simmer for 5 minutes. Add a piece of burning coal to a small bowl, place it in the pan, and cover to infuse the smoky flavor. | Step 5: Serve: | Remove the coal and serve hot. | Step 6: Adjust Consistency: | If the lentils are too thick, add a little water and simmer for a few more minutes to reach your desired consistency. | Step 7: Garnish: | Garnish with fresh cilantro and a squeeze of lemon juice for added freshness. | Step 8: Enjoy: | Serve the smoky dal with steamed rice or flatbread (roti) for a complete and flavorful meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169218/recipe_uploads/ycibnotmi4qhdcvp0ps5.jpg
68395ebfa1f9120d4641a473,Duck Confit with Greens,dinner,keto,weight_gain,710.0,29.0,3.0,29.0,2.0,400.0,120.0,180,2,Duck Confit with Greens Duck Confit with Greens Duck Confit with Greens Duck legs Duck fat Kale Garlic Salt Black pepper Thyme keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar,dairy_free",Duck legs (175g); Duck fat (1½ tbsp); Kale (100g); Garlic (1 clove); Salt (⅛ tsp); Black pepper (pinch); Thyme (½ tsp (optional)),"Step 1: Prep Duck | Season 175g duck leg with ⅛ tsp salt, refrigerate for 1 hour. | Step 2: Slow-Cook Duck | Place duck in a pot with 1½ tbsp duck fat, cook at 90°C for 2–3 hours until tender. | Step 3: Crisp Duck | Remove duck, sear skin-side down in a skillet for 3–4 minutes until crispy. | Step 4: Prep Kale | Chop 100g kale, remove tough stems. | Step 5: Sauté Garlic | In skillet, heat ½ tsp duck fat, sauté 1 minced garlic clove for 30 seconds. | Step 6: Sauté Greens | Add kale, sauté for 3–5 minutes until wilted, season with a pinch of black pepper. | Step 7: Plate Dish | Serve duck leg atop greens. | Step 8: Serve | Garnish with ½ tsp chopped thyme and serve hot as a rich dinner.",  https://res.cloudinary.com/duegxp0u0/image/upload/v1748523935/hpldbwfw7b0ucil0jrp9.jpg
68395ef0a1f9120d4641a6f2,Mutton Karahi with Whole Wheat Roti,lunch,desi,weight_gain,513.0,18.0,30.0,20.0,5.0,1090.0,50.0,1,5,Mutton Karahi with Whole Wheat Roti Mutton Karahi with Whole Wheat Roti Mutton Karahi with Whole Wheat Roti Tomatoes Green chilies Yogurt Cooking oil Cumin seeds Red chili powder Garam masala Salt Coriander leaves Whole wheat roti Turmeric powder Water Coriander powder desi,"nut_free,egg_free,low_sugar","Tomatoes (4 medium, chopped); Green chilies (3, sliced); Yogurt (½ cup); Cooking oil (3 tbsp); Cumin seeds (1 tsp); Red chili powder (1 tsp); Garam masala (½ tsp); Salt (1 tsp); Coriander leaves (2 tbsp, chopped); Whole wheat roti (4 pieces); Turmeric powder (½ tsp); Water (½ cup); Coriander powder (1 tsp)","Step 1: Prepare the Spices and Ingredients: Gather 500g mutton, 3 tbsp oil, 1 tsp cumin seeds, 1 tbsp ginger-garlic paste, 2 chopped tomatoes, 2-3 green chilies, 1 tsp red chili powder, 1 tsp salt, ½ cup yogurt, ½ tsp garam masala, and chopped coriander. | Step 2: Heat the Oil: Heat 3 tbsp oil in a deep pan over medium heat for 1-2 minutes until hot. | Step 3: Temper the Cumin Seeds: Add 1 tsp cumin seeds and let them splutter for 20-30 seconds, stirring gently. | Step 4: Sauté the Aromatics: Add 1 tbsp ginger-garlic paste and sauté for 30 seconds until fragrant. | Step 5: Brown the Mutton: Add 500g mutton pieces and fry for 5-7 minutes on medium-high heat until lightly browned. | Step 6: Add Tomatoes and Spices: Stir in 2 chopped tomatoes, 2-3 green chilies, 1 tsp red chili powder, and 1 tsp salt. Cook for 10 minutes until tomatoes soften. | Step 7: Simmer with Yogurt: Add ½ cup yogurt, reduce heat to low, cover, and cook for 40-45 minutes until mutton is tender, adding a splash of water if needed. | Step 8: Finish and Serve: Sprinkle ½ tsp garam masala, garnish with coriander, and serve hot with whole wheat roti.",https://res.cloudinary.com/duegxp0u0/image/upload/v1746775919/wv5pxonnarxcdnbxftal.jpg
68395eeaa1f9120d4641a677,"Low-fats Chicken Shawarma (Whole Wheat Wrap, No Mayo)",lunch,desi,weight_loss,280.0,28.0,18.0,10.0,3.0,200.0,65.0,40,2,"Low-fats Chicken Shawarma (Whole Wheat Wrap, No Mayo) Low-fats Chicken Shawarma (Whole Wheat Wrap, No Mayo) Low-fats Chicken Shawarma (Whole Wheat Wrap, No Mayo) Chicken Breast Olive Oil Garlic Lemon Juice Cumin Paprika Whole Wheat Wrap desi","nut_free,egg_free,lactose_free,low_sodium,low_sugar","Chicken Breast (200g (boneless, skinless, cubed or sliced)); Olive Oil (1 tbsp (14g)); Garlic (1 tbsp (9g, minced)); Lemon Juice (1 tbsp (15ml)); Cumin (1 tsp (2g)); Paprika (1 tsp (2g)); Whole Wheat Wrap (1 (40g))","Step 1: Marinate Chicken : | Marinate chicken strips with olive oil, garlic, lemon juice, cumin, paprika, and salt for 30 minutes. | Step 2: Preheat Grill : | Preheat the grill to medium-high heat. | Step 3: Grill Chicken : | Grill the marinated chicken until cooked through. | Step 4: Prepare Wrap : | Take a whole wheat wrap and lay it flat. | Step 5: Prepare Sauce : | Mix yogurt with a pinch of salt and any desired herbs for the yogurt-based sauce (no mayo). | Step 6: Assemble Wrap : | Place grilled chicken strips in the center of the wrap. | Step 7: Add Vegetables : | Top with fresh lettuce and sliced cucumber. | Step 8: Serve : | Wrap everything up and serve the chicken wrap with a side of your choice.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169101/recipe_uploads/hecooepg7xf9jvfbm0pb.jpg
68395eeaa1f9120d4641a64a,Chicken & Capsicum Stir-Fry with Ginger,dinner,desi,weight_loss,220.0,24.0,8.0,10.0,2.0,600.0,65.0,20,2,Chicken & Capsicum Stir-Fry with Ginger Chicken & Capsicum Stir-Fry with Ginger Chicken & Capsicum Stir-Fry with Ginger Chicken Breast Bell Peppers Onion Ginger Soy Sauce Salt Oil desi,"nut_free,egg_free,lactose_free,low_sugar,low_carb,dairy_free","Chicken Breast (200g (boneless, cubed)); Bell Peppers (1 cup (100g, sliced)); Onion (1 medium (100g, chopped)); Ginger (1 tbsp (10g, grated)); Soy Sauce (1 tbsp (15ml)); Salt (To taste (assumed 1/4 tsp, 0.75g, not listed but implied, adjusted for soy sauce)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied))","Step 1: Prepare the Ingredients : | Dice the chicken breast into bite-sized pieces and slice the bell peppers and onions thinly for quick cooking. | Step 2: Heat the Pan : | Place a non-stick pan over medium-high heat and add a small amount of oil. | Step 3: Stir-Fry the Chicken : | Add the diced chicken to the hot pan and stir-fry until it starts to turn white and slightly golden. | Step 4: Add Vegetables : | Toss in the sliced bell peppers and onions, and mix them with the chicken. | Step 5: Add Ginger : | Grate fresh ginger and add it to the pan for an aromatic boost. | Step 6: Season the Mixture : | Pour in soy sauce and sprinkle black pepper, stirring well to coat everything evenly. | Step 7: Cook Until Done : | Continue to stir-fry for 5–7 minutes until the chicken is fully cooked and the vegetables are tender but crisp. | Step 8: Serve Hot : | Remove from heat and serve immediately with rice, noodles, or on its own for a light meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169371/recipe_uploads/k5syx7gn94qqpctxwnae.jpg
68395eeaa1f9120d4641a672,"Spiced Lentil & Minced Meat Stew (Low Oil, High Fiber)",lunch,desi,weight_loss,380.0,32.0,38.0,10.0,12.0,100.0,60.0,40,2,"Spiced Lentil & Minced Meat Stew (Low Oil, High Fiber) Spiced Lentil & Minced Meat Stew (Low Oil, High Fiber) Spiced Lentil & Minced Meat Stew (Low Oil, High Fiber) Lentils Minced Meat (beef/chicken) Onion Garlic Ginger Turmeric, Cumin, Coriander, Chili desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar","Lentils (1 cup (200g, dry, cooked, e.g., masoor or moong)); Minced Meat (beef/chicken) (200g (assumed chicken for calculation)); Onion (1 medium (100g, chopped)); Garlic (1 tbsp (9g, minced)); Ginger (1 tbsp (6g, grated)); Turmeric, Cumin, Coriander, Chili (1 tsp each (8g total))","Step 1: Cook Lentils and Minced Meat: | In a large pot, cook lentils and minced meat (beef or chicken) with onions, garlic, ginger, and spices (turmeric, cumin, coriander, chili). | Step 2: Add Water: | Add enough water to the pot to cover the ingredients. | Step 3: Stir and Combine: | Stir the mixture to combine all ingredients evenly. | Step 4: Bring to Boil: | Bring the pot to a boil over medium heat. | Step 5: Reduce Heat: | Once boiling, reduce the heat to low and cover the pot. | Step 6: Simmer: | Simmer for 30 minutes, stirring occasionally, until the stew thickens. | Step 7: Check Consistency: | Check the consistency of the stew, adding more water if necessary. | Step 8: Serve: | Once thick and flavorful, serve the stew hot with rice or bread.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169095/recipe_uploads/g8yhucps1abxdgp6nanp.jpg
68395ed6a1f9120d4641a556,Feta-Stuffed Dates,breakfast,mediterranean,weight_gain,500.0,27.0,63.0,29.0,6.0,190.0,110.0,15,1,Feta-Stuffed Dates Feta-Stuffed Dates Feta-Stuffed Dates Dates Feta cheese Prosciutto Olive oil mediterranean,"gluten_free,nut_free,egg_free,low_sugar",Dates (80g); Feta cheese (80g); Prosciutto (50g); Olive oil (5ml),"Step 1: Preheat Oven | Set the oven to 180°C to preheat for baking the dates. |  | Step 2: Prep Dates | Pit 10 dates (about 80g total) by making a small slit and removing the seeds. |  | Step 3: Crumble Feta | Break 80g feta cheese into small pieces for stuffing. |  | Step 4: Stuff Dates | Fill each date with about 1 tsp of crumbled feta, pressing gently to secure. |  | Step 5: Prep Prosciutto | Cut 50g prosciutto into 10 thin strips for wrapping. |  | Step 6: Wrap Dates | Wrap each stuffed date with a prosciutto strip, ensuring the feta is covered. |  | Step 7: Bake Dates | Place wrapped dates on a baking sheet and bake for 8 minutes until prosciutto is crisp. |  | Step 8: Serve Warm | Let cool slightly, then serve as a rich snack, drizzled with 1 tsp olive oil if desired.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524192/hsrnsbeehfvpnv5kqrqw.jpg
68395eeaa1f9120d4641a6d6,Grilled Bell Peppers Stuffed with Spiced Paneer,snack,desi,weight_loss,80.0,4.0,6.0,5.0,2.0,150.0,10.0,20,2,Grilled Bell Peppers Stuffed with Spiced Paneer Grilled Bell Peppers Stuffed with Spiced Paneer Grilled Bell Peppers Stuffed with Spiced Paneer Bell Peppers Paneer Spices Salt Oil desi,"gluten_free,nut_free,egg_free,low_sodium,low_sugar,low_carb","Bell Peppers (2 medium (240g, halved and deseeded)); Paneer (1/4 cup (60g, crumbled)); Spices (1 tsp (2g, assumed 1/2 tsp cumin + 1/2 tsp coriander)); Salt (To taste (assumed 1/4 tsp, 0.75g, not listed but implied)); Oil (As needed (assumed 1 tsp, 5g, for grilling, not listed but implied))","Step 1: Prepare the Bell Peppers : | Cut the bell peppers in half and remove the seeds and membranes. | Step 2: Sauté the Paneer : | Sauté paneer cubes with your choice of spices like cumin, turmeric, and chili powder until golden. | Step 3: Stuff the Peppers : | Stuff the sautéed paneer mixture into the hollowed-out bell pepper halves. | Step 4: Preheat the Grill : | Preheat the grill to medium heat for even cooking. | Step 5: Arrange the Stuffed Peppers : | Place the stuffed bell peppers on the grill, ensuring they are arranged upright. | Step 6: Grill the Peppers : | Grill the stuffed peppers for about 10-12 minutes, or until they are tender and slightly charred. | Step 7: Check the Filling : | Check that the paneer filling is golden and cooked through. | Step 8: Serve and Enjoy : | Serve the grilled stuffed peppers hot, garnished with fresh coriander or a squeeze of lemon..",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169536/recipe_uploads/ek5pdxoc8mcq5cyo8ev7.jpg
68395eeaa1f9120d4641a65e,Spiced Cauliflower & Chickpea Curry,dinner,desi,weight_loss,180.0,8.0,20.0,8.0,6.0,400.0,0.0,15,5,Spiced Cauliflower & Chickpea Curry Spiced Cauliflower & Chickpea Curry Spiced Cauliflower & Chickpea Curry Cauliflower Boiled Chickpeas Cumin Seeds Onion Turmeric Powder Garam Masala Cumin Powder Salt Fresh Coriander Oil desi,"gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,dairy_free","Cauliflower (1 medium (500g, cut into florets)); Boiled Chickpeas (1 cup (200g)); Cumin Seeds (1 tsp (2g)); Onion (1 small (70g, chopped)); Turmeric Powder (1 tsp (2g)); Garam Masala (1 tsp (2g)); Cumin Powder (1/2 tsp (1g)); Salt (To taste (assumed 1 tsp, 3g)); Fresh Coriander (For garnish (assumed 1 tbsp, 3g, chopped)); Oil (As needed (assumed 1 tbsp, 14g, for cooking, not listed but implied))","Step 1: Prepare Cauliflower : | Cut 1 medium cauliflower into florets. | Step 2: Sauté Spices : | Heat 1 tbsp oil in a pan, add 1 tsp cumin seeds, 1 chopped onion, and sauté until golden. | Step 3: Add Cauliflower : | Add cauliflower florets and cook for 5 minutes. | Step 4: Add Chickpeas & Spices : | Add 1 cup boiled chickpeas, 1 tsp turmeric powder, 1 tsp garam masala, 1/2 tsp cumin powder, and salt to taste. Stir well. | Step 5: Simmer : | Add 1 cup water and let the curry simmer for 15 minutes until the cauliflower is tender. | Step 6: Adjust Consistency : | If needed, add more water and cook further until you reach the desired consistency. | Step 7: Garnish : | Garnish with fresh coriander leaves for an added flavor boost. | Step 8: Serve : | Serve hot with rice or roti for a comforting meal.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169432/recipe_uploads/fgejq82hci7jgiblyvzz.jpg
68395eeaa1f9120d4641a6b4,"Grilled Keema Patties (Minced Meat, No Oil, High Protein)",snack,desi,weight_loss,200.0,22.0,6.0,10.0,1.0,400.0,65.0,30,2,"Grilled Keema Patties (Minced Meat, No Oil, High Protein) Grilled Keema Patties (Minced Meat, No Oil, High Protein) Grilled Keema Patties (Minced Meat, No Oil, High Protein) Minced Meat (Chicken or Beef) Cumin Coriander Garam Masala Onion Fresh Cilantro Salt Oil desi","gluten_free,nut_free,egg_free,lactose_free,low_sodium,low_sugar,low_carb,dairy_free","Minced Meat (Chicken or Beef) (200g (assumed chicken for calculation)); Cumin (As needed (assumed 1/2 tsp, 1g)); Coriander (As needed (assumed 1/2 tsp, 1g)); Garam Masala (As needed (assumed 1/2 tsp, 1g)); Onion (1 (100g, chopped)); Fresh Cilantro (1 tbsp (3g, chopped)); Salt (To taste (assumed 1/2 tsp, 1.5g, not listed but implied)); Oil (As needed (assumed 1 tsp, 5g, for cooking, not listed but implied))","Step 1: Prepare the Meat Mixture : | Mix minced meat with spices (cumin, coriander, garam masala), onions, and cilantro. | Step 2: Shape the Patties : | Shape the mixture into small patties. | Step 3: Preheat the Grill : | Preheat the grill to medium heat. | Step 4: Grill the Patties : | Place the patties on the grill and cook until browned and cooked through, about 4-5 minutes per side. | Step 5: Check for Doneness : | Ensure the patties are fully cooked by checking the internal temperature (it should reach 160°F or 71°C). | Step 6: Rest the Patties : | Allow the patties to rest for a couple of minutes before serving. | Step 7: Prepare the Side : | Prepare a fresh salad with lettuce, cucumbers, and tomatoes. | Step 8: Serve : | Serve the patties with the fresh salad and a yogurt dip on the side.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169453/recipe_uploads/prncw6vem8em1bzvi7ht.jpg
68395ebfa1f9120d4641a468,Keto Avocado Pudding,breakfast,keto,weight_loss,280.0,5.0,8.0,26.0,7.0,20.0,0.0,10,1,Keto Avocado Pudding Keto Avocado Pudding Keto Avocado Pudding Avocado Cocoa powder Erythritol Coconut milk Shredded coconut keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar,dairy_free",Avocado (1 (~140g)); Cocoa powder (2 tbsp); Erythritol (1 tbsp); Coconut milk (50ml); Shredded coconut (pinch (optional)),"Step 1: Prep Avocado | Scoop flesh from 1 avocado (~140g) into a blender. | Step 2: Add Ingredients | Add 2 tbsp cocoa powder, 1 tbsp erythritol, and 50ml coconut milk. | Step 3: Blend Mixture | Blend on high for 30–60 seconds until smooth and creamy. | Step 4: Adjust Sweetness | Taste and add a pinch more erythritol if needed, blend again. | Step 5: Check Texture | Ensure pudding is thick but pourable. | Step 6: Chill (Optional) | Refrigerate for 5 minutes to set. | Step 7: Garnish | Top with a pinch of shredded coconut for texture. | Step 8: Serve | Serve cold as a quick snack.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748524024/w9ykq2ittc0uso0zmi6t.jpg
68395ec7a1f9120d4641a4b3,Vegetarian Cheesy Cauliflower Bake,lunch,vegetarian,weight_gain,560.0,25.0,35.0,40.0,6.0,900.0,80.0,35,4,Vegetarian Cheesy Cauliflower Bake Vegetarian Cheesy Cauliflower Bake Vegetarian Cheesy Cauliflower Bake Cauliflower Cheddar Milk Olive oil Flour Salt Black pepper Parsley vegetarian,"nut_free,egg_free,low_sugar",Cauliflower (400g); Cheddar (150g); Milk (100ml); Olive oil (1 tsp); Flour (1 tbsp); Salt (1/2 tsp); Black pepper (1/2 tsp); Parsley (1 tsp (optional)),"Step 1: Preheat Oven | Preheat the oven to 180°C and lightly grease a baking dish with 1 tsp olive oil. | Step 2: Prepare Cauliflower | Wash and cut 400g cauliflower into bite-sized florets. | Step 3: Steam Cauliflower | Steam the cauliflower florets for 8–10 minutes until tender but not mushy, then set aside. | Step 4: Prepare Cheese Sauce | In a saucepan, heat 100ml milk over medium heat, then whisk in 1 tbsp flour to thicken. | Step 5: Add Cheese | Stir in 150g shredded cheddar cheese until melted and smooth, then season with 1/2 tsp salt and 1/2 tsp black pepper. | Step 6: Combine Ingredients | Place the steamed cauliflower in the baking dish and pour the cheese sauce over, tossing to coat evenly. | Step 7: Bake Casserole | Bake for 20 minutes until the top is golden and bubbly. | Step 8: Serve | Let cool for 5 minutes, garnish with 1 tsp chopped parsley if desired, and serve warm.",https://res.cloudinary.com/duegxp0u0/image/upload/v1748525434/gmcsio2k3kn8nbrzsjsi.jpg
68395eeaa1f9120d4641a676,Baked Chicken Seekh Kababs with Garlic Dip,snack,desi,weight_loss,260.0,26.0,10.0,12.0,2.0,150.0,75.0,35,2,Baked Chicken Seekh Kababs with Garlic Dip Baked Chicken Seekh Kababs with Garlic Dip Baked Chicken Seekh Kababs with Garlic Dip Ground Chicken Onion Garlic Cumin Coriander Chili Powder Yogurt Lemon Juice desi,"gluten_free,nut_free,egg_free,low_sodium,low_sugar","Ground Chicken (200g); Onion (1 medium (100g, chopped)); Garlic (1 tbsp (9g, minced)); Cumin (1 tsp (2g)); Coriander (1 tsp (2g, ground)); Chili Powder (1 tsp (2g)); Yogurt (1/4 cup (60g)); Lemon Juice (1 tbsp (15ml))","Step 1: Prepare Seekh Kababs : | Combine ground chicken with onions, garlic, spices (cumin, coriander, chili), and fresh coriander. Shape into seekh kababs and place on a baking tray. | Step 2: Preheat Oven : | Preheat the oven to 180°C. | Step 3: Bake Kababs : | Bake the seekh kababs at 180°C for 20-25 minutes. | Step 4: Prepare Garlic Dip : | In a bowl, mix yogurt, garlic, and lemon juice to make the garlic dip. | Step 5: Garnish Kababs : | Once baked, garnish the seekh kababs with fresh coriander leaves. | Step 6: Serve Kababs : | Serve the seekh kababs hot from the oven. | Step 7: Serve Dip : | Serve with the garlic dip on the side. | Step 8: Enjoy : | Enjoy the kababs with the refreshing dip and a side of salad or whole wheat roti.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745169099/recipe_uploads/liww5vchp9ujnurtnlkg.jpg
68395ebfa1f9120d4641a471,Beef & Mushroom Skillet,dinner,keto,weight_gain,680.0,29.0,3.0,26.0,1.0,350.0,120.0,40,2,Beef & Mushroom Skillet Beef & Mushroom Skillet Beef & Mushroom Skillet Beef sirloin Mushrooms Heavy cream Thyme Olive oil Salt Parsley keto,"gluten_free,nut_free,egg_free,low_carb,low_sugar",Beef sirloin (175g); Mushrooms (100g); Heavy cream (50ml); Thyme (½ tsp); Olive oil (½ tbsp); Salt (⅛ tsp); Parsley (½ tsp (optional)),"Step 1: Prep Beef | Slice 175g beef sirloin into thin strips, season with ⅛ tsp salt. | Step 2: Sauté Beef | In a skillet, heat ½ tbsp olive oil over medium-high, sauté beef for 3–4 minutes, then set aside. | Step 3: Cook Mushrooms | Add 100g sliced mushrooms to skillet, sauté for 5 minutes until soft. | Step 4: Add Thyme | Stir in ½ tsp thyme, cook for 30 seconds. | Step 5: Make Sauce | Pour in 50ml heavy cream, simmer for 2–3 minutes until thickened. | Step 6: Combine Beef | Return beef to skillet, toss in sauce for 1 minute. | Step 7: Garnish | Sprinkle with ½ tsp chopped parsley. | Step 8: Serve | Serve hot as a rich dinner.",https://res.cloudinary.com/duegxp0u0/image/upload/v1745444785/lzzinyfvm6gvpcdrjaa3.jpg
